market_id,volatility_std,volatility_range,horizon_count_used,n_tidy_rows,mean_abs_error_last_trade,median_abs_error_last_trade,mean_brier_last_trade,median_brier_last_trade,n_isotonic_rows,mean_abs_isotonic_gap,median_abs_isotonic_gap,mean_signed_isotonic_gap,share_positive_isotonic_gap
1085081,,,0,27,,,,,,,,,
1304195,,,0,27,,,,,,,,,
1399687,,,0,27,,,,,,,,,
1419252,,,0,27,,,,,,,,,
1623287,0.005696544328270483,0.03,27,27,0.004111111111111111,0.0025,4.935185185185185e-05,6.25e-06,27.0,0.0027422997920999626,0.0015,0.0026242475384014564,0.9259259259259259
1074804,,,0,27,,,,,,,,,
1358279,,,0,27,,,,,,,,,
1384030,,,0,27,,,,,,,,,
1362866,,,0,27,,,,,,,,,
1138282,,,0,27,,,,,,,,,
540254,,,0,27,,,,,,,,,
1115003,,,0,27,,,,,,,,,
1058177,,,0,27,,,,,,,,,
1358149,,,0,27,,,,,,,,,
1220954,,,0,27,,,,,,,,,
1234725,,,0,27,,,,,,,,,
1691452,0.010829771494232183,0.045,27,27,0.10888888888888888,0.115,0.011974074074074055,0.013225,27.0,0.042638634236640806,0.033148148148148135,-0.037804833193787496,0.1111111111111111
1354318,,,0,27,,,,,,,,,
1156423,,,0,27,,,,,,,,,
1147455,,,0,27,,,,,,,,,
1147458,,,0,27,,,,,,,,,
1087869,,,0,27,,,,,,,,,
1384594,,,0,27,,,,,,,,,
1215317,,,0,27,,,,,,,,,
1297447,,,0,27,,,,,,,,,
1813147,,,0,27,,,,,,,,,
1356707,,,0,27,,,,,,,,,
1182811,,,0,27,,,,,,,,,
1159806,,,0,27,,,,,,,,,
1224438,,,0,27,,,,,,,,,
1183876,,,0,27,,,,,,,,,
1310013,,,0,27,,,,,,,,,
1202314,,,0,27,,,,,,,,,
1262939,,,0,27,,,,,,,,,
1361046,,,0,27,,,,,,,,,
1176165,,,0,27,,,,,,,,,
1205284,,,0,27,,,,,,,,,
1520659,0.005497910814083465,0.0295,27,27,0.0022962962962962963,0.0005,3.5499999999999996e-05,2.5e-07,27.0,0.002021947873799726,0.0005,0.002021947873799726,1.0
1124299,,,0,27,,,,,,,,,
1299281,,,0,27,,,,,,,,,
1333832,,,0,27,,,,,,,,,
1128792,,,0,27,,,,,,,,,
1426021,,,0,27,,,,,,,,,
1192657,,,0,27,,,,,,,,,
1164837,,,0,27,,,,,,,,,
1801817,0.04192880503136269,0.16000000000000003,27,27,0.5577777777777778,0.5700000000000001,0.3128740740740741,0.3249000000000001,27.0,0.021171091187833863,0.015985221674876815,-0.007308732289132044,0.4444444444444444
1361076,,,0,27,,,,,,,,,
1361267,,,0,27,,,,,,,,,
1303665,,,0,27,,,,,,,,,
1377868,,,0,27,,,,,,,,,
1156938,,,0,27,,,,,,,,,
1762312,0.0014989708403591218,0.007000000000000006,27,27,0.0013888888888888037,0.0004999999999999,4.175925925925816e-06,2.4999999999994493e-07,27.0,0.0013888888888888428,0.0004999999999999449,-0.0013888888888888428,0.0
1259911,,,0,27,,,,,,,,,
1275743,,,0,27,,,,,,,,,
1114253,,,0,27,,,,,,,,,
1366517,,,0,27,,,,,,,,,
1148928,,,0,27,,,,,,,,,
1173039,,,0,27,,,,,,,,,
1105488,,,0,27,,,,,,,,,
1362449,,,0,27,,,,,,,,,
964991,,,0,27,,,,,,,,,
1256549,,,0,27,,,,,,,,,
1242920,,,0,27,,,,,,,,,
949492,,,0,27,,,,,,,,,
1692091,0.05003565258385719,0.18,27,27,0.22037037037037038,0.225,0.05106666666666663,0.050625,27.0,0.04293970103418453,0.04166666666666666,-0.04160917219310716,0.1111111111111111
1304184,,,0,27,,,,,,,,,
1227522,,,0,27,,,,,,,,,
1168346,,,0,27,,,,,,,,,
1356207,,,0,27,,,,,,,,,
1845434,,,0,27,,,,,,,,,
1198314,,,0,27,,,,,,,,,
1114781,,,0,27,,,,,,,,,
1254969,,,0,27,,,,,,,,,
1112931,,,0,27,,,,,,,,,
1436198,,,0,27,,,,,,,,,
1448444,,,0,27,,,,,,,,,
1376255,,,0,27,,,,,,,,,
1144070,,,0,27,,,,,,,,,
1346532,,,0,27,,,,,,,,,
1455105,0.01036706296465068,0.030000000000000027,27,27,0.5009259259259259,0.495,0.2510342592592592,0.245025,27.0,0.008670192464139862,0.00976269577598482,-0.00013054678012069324,0.4444444444444444
1398480,,,0,27,,,,,,,,,
1119421,,,0,27,,,,,,,,,
1236778,,,0,27,,,,,,,,,
1205214,,,0,27,,,,,,,,,
1363006,,,0,27,,,,,,,,,
1318399,,,0,27,,,,,,,,,
1398504,,,0,27,,,,,,,,,
1272193,,,0,27,,,,,,,,,
1298105,,,0,27,,,,,,,,,
1360108,,,0,27,,,,,,,,,
1341273,,,0,27,,,,,,,,,
1657792,0.007252872993970503,0.034999999999999976,24,27,0.47875,0.48,0.22925416666666665,0.2304,24.0,0.012718688081362834,0.013697478991596651,-0.008925093704464912,0.2916666666666667
1147411,,,0,27,,,,,,,,,
1227031,,,0,27,,,,,,,,,
1850512,0.0,0.0,1,27,0.495,0.495,0.245025,0.245025,1.0,0.003978549540347265,0.003978549540347265,0.003978549540347265,1.0
981441,,,0,27,,,,,,,,,
1363380,,,0,27,,,,,,,,,
1120192,,,0,27,,,,,,,,,
1479195,,,0,27,,,,,,,,,
1319700,,,0,27,,,,,,,,,
1308365,,,0,27,,,,,,,,,
1183332,,,0,27,,,,,,,,,
1393353,,,0,27,,,,,,,,,
955414,,,0,27,,,,,,,,,
1271925,,,0,27,,,,,,,,,
1725484,0.009219544457292896,0.03500000000000003,20,27,0.51,0.51,0.260185,0.2601,20.0,0.010726304026865063,0.012782027174616739,-0.009775941563591229,0.1
1453547,,,0,27,,,,,,,,,
1346109,,,0,27,,,,,,,,,
1362902,,,0,27,,,,,,,,,
1275242,,,0,27,,,,,,,,,
1340462,,,0,27,,,,,,,,,
1588598,0.03586893149946874,0.1865,27,27,0.03688888888888889,0.0355,0.0026473703703703555,0.0012602499999999,27.0,0.005859991070933367,0.005923728813559324,-0.00011227839017368585,0.5185185185185185
1169204,,,0,27,,,,,,,,,
1096294,,,0,27,,,,,,,,,
1190858,,,0,27,,,,,,,,,
1301208,,,0,27,,,,,,,,,
1286771,,,0,27,,,,,,,,,
1367342,,,0,27,,,,,,,,,
1039347,,,0,27,,,,,,,,,
1465736,,,0,27,,,,,,,,,
1342361,,,0,27,,,,,,,,,
1119405,,,0,27,,,,,,,,,
1462822,0.004566232594791839,0.010000000000000009,27,27,0.33203703703703696,0.3349999999999999,0.11026944444444434,0.1122249999999999,27.0,0.05040945701929576,0.03954545454545455,0.024997967634739982,0.5925925925925926
1317108,,,0,27,,,,,,,,,
1734955,0.016723860200324556,0.03999999999999998,4,27,0.51125,0.5025,0.26165625000000003,0.25251250000000003,4.0,0.005769735905580636,0.004665110217698554,-0.005769735905580636,0.0
1366155,,,0,27,,,,,,,,,
1384010,,,0,27,,,,,,,,,
1082112,,,0,27,,,,,,,,,
1261398,,,0,27,,,,,,,,,
1482981,,,0,27,,,,,,,,,
1459274,,,0,27,,,,,,,,,
1203844,,,0,27,,,,,,,,,
1160507,,,0,27,,,,,,,,,
1259908,,,0,27,,,,,,,,,
1242956,,,0,27,,,,,,,,,
1168622,,,0,27,,,,,,,,,
801739,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1787947,0.002437490107608925,0.0050000000000000044,18,27,0.49805555555555553,0.5,0.2480652777777778,0.25,18.0,0.0028746453461630083,0.002633011239597305,-0.000692890932598722,0.3888888888888889
1314246,,,0,27,,,,,,,,,
1182722,,,0,27,,,,,,,,,
1711480,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1659871,0.014475275737676152,0.07999999999999996,27,27,0.7218518518518517,0.72,0.5212796296296296,0.5184,27.0,0.0461549018747692,0.04941176470588238,0.04553236444372112,0.9259259259259259
1236428,,,0,27,,,,,,,,,
1334121,,,0,27,,,,,,,,,
1307682,,,0,27,,,,,,,,,
1527840,0.0484204267113384,0.1645,27,27,0.13709259259259257,0.155,0.021138916666666667,0.024025,27.0,0.06189328235546159,0.06417808219178081,-0.061782171244350474,0.1111111111111111
1047712,,,0,27,,,,,,,,,
1082113,,,0,27,,,,,,,,,
1172403,,,0,27,,,,,,,,,
1386819,,,0,27,,,,,,,,,
1692196,0.040172809154153985,0.17499999999999993,27,27,0.37481481481481477,0.37,0.14209999999999998,0.1369,27.0,0.03222622342510167,0.030000000000000027,0.021964730269390744,0.6666666666666666
1220618,,,0,27,,,,,,,,,
1223152,,,0,27,,,,,,,,,
1273911,,,0,27,,,,,,,,,
1389220,,,0,27,,,,,,,,,
1153594,,,0,27,,,,,,,,,
1215333,,,0,27,,,,,,,,,
1339564,,,0,27,,,,,,,,,
1372651,,,0,27,,,,,,,,,
1209705,,,0,27,,,,,,,,,
1164827,,,0,27,,,,,,,,,
1160509,,,0,27,,,,,,,,,
1251461,,,0,27,,,,,,,,,
1369606,,,0,27,,,,,,,,,
1203792,,,0,27,,,,,,,,,
1199144,,,0,27,,,,,,,,,
1239146,,,0,27,,,,,,,,,
1299663,,,0,27,,,,,,,,,
1362917,,,0,27,,,,,,,,,
1339162,,,0,27,,,,,,,,,
1455898,,,0,27,,,,,,,,,
1333860,,,0,27,,,,,,,,,
1293877,,,0,27,,,,,,,,,
1332185,,,0,27,,,,,,,,,
1743685,0.044613152021946795,0.14350000000000007,27,27,0.07966666666666662,0.0749999999999999,0.008337111111111063,0.0056249999999999,27.0,0.04486323900708533,0.034499999999999975,-0.02909274347314894,0.14814814814814814
1477234,,,0,27,,,,,,,,,
1166543,,,0,27,,,,,,,,,
1702542,0.05485734086122734,0.20500000000000002,27,27,0.37407407407407406,0.335,0.14294074074074073,0.112225,27.0,0.04299834482601507,0.028623853211009187,-0.028449400930237026,0.4074074074074074
1381649,,,0,27,,,,,,,,,
1362038,,,0,27,,,,,,,,,
1264507,,,0,27,,,,,,,,,
1200058,,,0,27,,,,,,,,,
1406456,,,0,27,,,,,,,,,
1263112,,,0,27,,,,,,,,,
1116915,,,0,27,,,,,,,,,
1768458,,,0,27,,,,,,,,,
1408367,,,0,27,,,,,,,,,
1242328,,,0,27,,,,,,,,,
1326147,,,0,27,,,,,,,,,
1208523,,,0,27,,,,,,,,,
1227035,,,0,27,,,,,,,,,
1448451,,,0,27,,,,,,,,,
1383184,,,0,27,,,,,,,,,
1082818,,,0,27,,,,,,,,,
1340517,,,0,27,,,,,,,,,
1692192,0.025622992075635762,0.13649999999999995,27,27,0.10459259259259257,0.0985,0.011596148148148123,0.00970225,27.0,0.06651696557780823,0.07750000000000001,-0.0664319982575468,0.037037037037037035
1475923,,,0,27,,,,,,,,,
1164431,,,0,27,,,,,,,,,
1208042,,,0,27,,,,,,,,,
1362650,,,0,27,,,,,,,,,
1331914,,,0,27,,,,,,,,,
1695954,0.007200822998230961,0.020000000000000018,27,27,0.6183333333333333,0.615,0.38238796296296296,0.378225,27.0,0.019160696457958572,0.017405063291139222,-0.015032201447619761,0.2222222222222222
1411335,,,0,27,,,,,,,,,
1822306,,,0,27,,,,,,,,,
1409764,,,0,27,,,,,,,,,
1189283,,,0,27,,,,,,,,,
1169746,,,0,27,,,,,,,,,
1242445,,,0,27,,,,,,,,,
1200589,,,0,27,,,,,,,,,
1167614,,,0,27,,,,,,,,,
1353271,,,0,27,,,,,,,,,
1096654,,,0,27,,,,,,,,,
1332978,,,0,27,,,,,,,,,
1766133,0.004145780987944253,0.010000000000000009,4,27,0.49875,0.4975,0.24876874999999998,0.2475125,4.0,0.004934799776120741,0.004942525223424088,-0.0029455250059471083,0.25
1354331,,,0,27,,,,,,,,,
1250166,,,0,27,,,,,,,,,
1358683,,,0,27,,,,,,,,,
1082822,,,0,27,,,,,,,,,
1293958,,,0,27,,,,,,,,,
1683433,0.09803977245060982,0.5549999999999999,27,27,0.14759259259259258,0.125,0.03139537037037036,0.015625,27.0,0.05356429925126012,0.04454545454545454,-0.03574011600462224,0.2222222222222222
1203744,,,0,27,,,,,,,,,
1482892,,,0,27,,,,,,,,,
1340337,,,0,27,,,,,,,,,
1386493,,,0,27,,,,,,,,,
1713152,0.0,0.0,27,27,0.215,0.215,0.0462249999999999,0.0462249999999999,27.0,0.040147992110508554,0.03306201550387597,-0.03877995740914052,0.07407407407407407
964320,,,0,27,,,,,,,,,
809562,,,0,27,,,,,,,,,
1225474,,,0,27,,,,,,,,,
1466041,,,0,27,,,,,,,,,
1308351,,,0,27,,,,,,,,,
1342696,,,0,27,,,,,,,,,
1102133,,,0,27,,,,,,,,,
1742171,0.009601432184835768,0.025000000000000022,12,27,0.74375,0.74,0.55325625,0.547625,12.0,0.08524280811903866,0.08772300469483568,0.08524280811903866,1.0
1447707,,,0,27,,,,,,,,,
1129505,,,0,27,,,,,,,,,
1515681,0.005826715823167473,0.02499999999999991,27,27,0.4377777777777777,0.435,0.19168333333333332,0.189225,27.0,0.028611127390369643,0.023983050847457665,0.01933404622189643,0.6296296296296297
1792526,0.0042596618167252374,0.014000000000000002,27,27,0.008851851851851852,0.0075,9.649999999998517e-05,5.625e-05,27.0,0.0043461878738789055,0.0035,0.003850327381519086,0.7777777777777778
1476608,0.009109906574999152,0.025000000000000022,27,27,0.4435185185185185,0.445,0.19679166666666667,0.198025,27.0,0.018042213842164517,0.013979591836734695,-0.003996762667346332,0.4074074074074074
1313752,,,0,27,,,,,,,,,
1469292,,,0,27,,,,,,,,,
1153431,,,0,27,,,,,,,,,
1383208,,,0,27,,,,,,,,,
1345817,,,0,27,,,,,,,,,
1436168,,,0,27,,,,,,,,,
1217477,,,0,27,,,,,,,,,
1144340,,,0,27,,,,,,,,,
996342,,,0,27,,,,,,,,,
1385963,,,0,27,,,,,,,,,
1474398,,,0,27,,,,,,,,,
1198983,,,0,27,,,,,,,,,
1385918,,,0,27,,,,,,,,,
1239704,,,0,27,,,,,,,,,
903244,,,0,27,,,,,,,,,
1163024,,,0,27,,,,,,,,,
1499938,0.002618914004394623,0.015000000000000013,27,27,0.5342592592592593,0.535,0.28543981481481484,0.286225,27.0,0.022740531249372226,0.02559561128526644,0.012657216959616812,0.7407407407407407
1171894,,,0,27,,,,,,,,,
1359806,,,0,27,,,,,,,,,
1129132,,,0,27,,,,,,,,,
1263286,,,0,27,,,,,,,,,
540251,,,0,27,,,,,,,,,
1399719,,,0,27,,,,,,,,,
1349946,,,0,27,,,,,,,,,
1168440,,,0,27,,,,,,,,,
1133138,,,0,27,,,,,,,,,
1359805,,,0,27,,,,,,,,,
1747957,1.1102230246251565e-16,0.0,27,27,0.0004999999999999,0.0004999999999999,2.4999999999994493e-07,2.4999999999994493e-07,27.0,0.0004999999999999449,0.0004999999999999449,-0.0004999999999999449,0.0
1773362,0.12050419910834428,0.30000000000000004,27,27,0.6148148148148148,0.515,0.39251851851851854,0.265225,27.0,0.04418862070761465,0.01983050847457629,-0.04030265924651387,0.2222222222222222
1159958,,,0,27,,,,,,,,,
1344469,,,0,27,,,,,,,,,
1153426,,,0,27,,,,,,,,,
1377483,,,0,27,,,,,,,,,
1203767,,,0,27,,,,,,,,,
1146193,,,0,27,,,,,,,,,
1153487,,,0,27,,,,,,,,,
1275247,,,0,27,,,,,,,,,
677393,,,0,27,,,,,,,,,
1683430,0.09613198231957647,0.31999999999999995,27,27,0.32111111111111107,0.355,0.11235370370370365,0.126025,27.0,0.04696503431276914,0.04025210084033615,0.04042242713510197,0.8148148148148148
1760998,0.0077138921583987064,0.020000000000000018,11,27,0.6636363636363637,0.665,0.4404727272727273,0.442225,11.0,0.07820279315673796,0.08601694915254243,0.07820279315673796,1.0
1549621,1.1102230246251565e-16,0.0,27,27,0.0004999999999999,0.0004999999999999,2.4999999999994493e-07,2.4999999999994493e-07,27.0,0.0004999999999999449,0.0004999999999999449,-0.0004999999999999449,0.0
1395128,,,0,27,,,,,,,,,
1398498,,,0,27,,,,,,,,,
1705593,0.04560835543020611,0.1325,27,27,0.08462962962962964,0.1,0.009242296296296281,0.01,27.0,0.031457837569801424,0.023636363636363622,-0.010143692554992438,0.4444444444444444
1476636,0.009060836905722272,0.044999999999999984,27,27,0.5572222222222222,0.56,0.3105787037037036,0.3136,27.0,0.018024219954116964,0.014545454545454528,-0.012365963677397108,0.25925925925925924
1527957,0.003312693299999691,0.020000000000000018,27,27,0.37462962962962965,0.375,0.14035833333333333,0.140625,27.0,0.022628278067955043,0.017405063291139222,-0.021493303698195704,0.14814814814814814
541516,,,0,27,,,,,,,,,
1491849,,,0,27,,,,,,,,,
1334246,,,0,27,,,,,,,,,
1378649,,,0,27,,,,,,,,,
558888,,,0,27,,,,,,,,,
1409925,,,0,27,,,,,,,,,
1743573,0.29404154825256484,0.6245,9,27,0.3268888888888889,0.495,0.19331677777777775,0.245025,9.0,0.013671056832437276,0.006259445843828759,0.012280068867141995,0.8888888888888888
1190810,,,0,27,,,,,,,,,
1260149,,,0,27,,,,,,,,,
1242914,,,0,27,,,,,,,,,
1181322,,,0,27,,,,,,,,,
1180009,,,0,27,,,,,,,,,
1408327,,,0,27,,,,,,,,,
1389213,,,0,27,,,,,,,,,
1473196,0.00018885257457751056,0.001,27,27,0.000537037037037037,0.0005,3.2407407407407406e-07,2.5e-07,27.0,0.000537037037037037,0.0005,0.000537037037037037,1.0
1784710,0.007761640004248822,0.03500000000000003,24,27,0.4795833333333333,0.475,0.23006041666666666,0.225625,24.0,0.013760376312696517,0.013873823177376399,0.008394502075270297,0.7083333333333334
1786327,0.007186855475962565,0.023,27,27,0.024685185185185185,0.0225,0.0006610092592592481,0.00050625,27.0,0.011549020237158003,0.011222222222222224,0.00858951550386488,0.7037037037037037
1811363,0.0,0.0,1,27,0.495,0.495,0.245025,0.245025,1.0,0.003978549540347265,0.003978549540347265,0.003978549540347265,1.0
1382146,0.01575271875417535,0.03999999999999998,27,27,0.6566666666666667,0.655,0.43145925925925926,0.429025,27.0,0.05149538466207077,0.046666666666666634,-0.05149538466207077,0.0
1138599,,,0,27,,,,,,,,,
1367355,,,0,27,,,,,,,,,
1324224,,,0,27,,,,,,,,,
1463920,,,0,27,,,,,,,,,
1515691,0.00867014808201452,0.02999999999999997,27,27,0.4687037037037037,0.475,0.2197583333333333,0.225625,27.0,0.01692534589809606,0.015588235294117625,-0.009016151648856425,0.2962962962962963
1761288,,,0,27,,,,,,,,,
1379912,,,0,27,,,,,,,,,
1350045,,,0,27,,,,,,,,,
1116707,,,0,27,,,,,,,,,
1366944,,,0,27,,,,,,,,,
1242961,,,0,27,,,,,,,,,
1153548,,,0,27,,,,,,,,,
1402995,,,0,27,,,,,,,,,
1552111,0.011682822441175914,0.03999999999999998,27,27,0.40925925925925927,0.415,0.1676296296296296,0.172225,27.0,0.021787253783727752,0.02098522167487682,-0.005495925893872729,0.5555555555555556
1293894,,,0,27,,,,,,,,,
1335500,,,0,27,,,,,,,,,
1711516,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1361285,,,0,27,,,,,,,,,
1372729,,,0,27,,,,,,,,,
1370660,,,0,27,,,,,,,,,
1375512,,,0,27,,,,,,,,,
1363392,,,0,27,,,,,,,,,
1389598,,,0,27,,,,,,,,,
1339775,,,0,27,,,,,,,,,
1172406,,,0,27,,,,,,,,,
1307725,,,0,27,,,,,,,,,
1335804,,,0,27,,,,,,,,,
1120204,,,0,27,,,,,,,,,
1652074,0.05489108807510183,0.195,27,27,0.32592592592592595,0.32,0.10924074074074071,0.1024,27.0,0.038917916174902256,0.029090909090909056,-0.03633117385538919,0.18518518518518517
1137070,,,0,27,,,,,,,,,
1264506,,,0,27,,,,,,,,,
1427965,,,0,27,,,,,,,,,
1218226,,,0,27,,,,,,,,,
1360956,,,0,27,,,,,,,,,
1041331,,,0,27,,,,,,,,,
1499914,0.028850877176519185,0.12000000000000005,27,27,0.5298148148148148,0.525,0.2815361111111111,0.275625,27.0,0.015922409515669252,0.012815126050420123,-0.0068262068808908945,0.37037037037037035
1369871,,,0,27,,,,,,,,,
1369867,,,0,27,,,,,,,,,
1006481,,,0,27,,,,,,,,,
1225146,,,0,27,,,,,,,,,
1362160,,,0,27,,,,,,,,,
1702305,0.13411115713890404,0.29500000000000004,27,27,0.3972222222222222,0.495,0.17577129629629623,0.245025,27.0,0.03607100820596581,0.01433526011560693,0.030693863661369655,0.5925925925925926
1368555,,,0,27,,,,,,,,,
1382546,,,0,27,,,,,,,,,
1633167,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1403821,,,0,27,,,,,,,,,
1203745,,,0,27,,,,,,,,,
1144075,,,0,27,,,,,,,,,
1537952,0.007444352311941406,0.020000000000000018,27,27,0.5153703703703704,0.515,0.26566203703703706,0.265225,27.0,0.011717377020173229,0.008809523809523823,-0.005611877645452422,0.25925925925925924
1362784,,,0,27,,,,,,,,,
1482261,,,0,27,,,,,,,,,
949267,,,0,27,,,,,,,,,
1732992,0.009030507659434533,0.030000000000000027,27,27,0.33407407407407397,0.3349999999999999,0.11168703703703693,0.1122249999999999,27.0,0.04770919453209349,0.03600000000000003,0.03726270848011432,0.8518518518518519
1385921,,,0,27,,,,,,,,,
1148955,,,0,27,,,,,,,,,
1356133,,,0,27,,,,,,,,,
1360266,,,0,27,,,,,,,,,
1334232,,,0,27,,,,,,,,,
1294597,,,0,27,,,,,,,,,
1683417,0.0011055415967851394,0.0035000000000000586,27,27,0.002833333333333248,0.003,9.24999999999976e-06,9.000000000000015e-06,27.0,0.0028333333333332884,0.0030000000000000027,-0.0028333333333332884,0.0
1172407,,,0,27,,,,,,,,,
1228495,,,0,27,,,,,,,,,
1164429,,,0,27,,,,,,,,,
1190601,,,0,27,,,,,,,,,
1702327,0.009162456945817032,0.04500000000000004,27,27,0.7627777777777778,0.76,0.5819138888888888,0.5776,27.0,0.07735465119381939,0.07500000000000007,0.07735465119381939,1.0
1662874,0.00543637598161156,0.025000000000000022,27,27,0.011037037037036977,0.0104999999999999,0.0001513703703703332,0.0001102499999999,27.0,0.011037037037037014,0.010499999999999954,-0.011037037037037014,0.0
1224432,,,0,27,,,,,,,,,
1352610,,,0,27,,,,,,,,,
1308408,,,0,27,,,,,,,,,
1289938,,,0,27,,,,,,,,,
1453718,,,0,27,,,,,,,,,
1798218,0.010570165328022471,0.05499999999999999,27,27,0.5455555555555556,0.55,0.29774259259259256,0.3025,27.0,0.01737120844406946,0.016666666666666663,-0.011630516130456752,0.2962962962962963
1083346,,,0,27,,,,,,,,,
1372980,,,0,27,,,,,,,,,
665294,,,0,27,,,,,,,,,
1321086,,,0,27,,,,,,,,,
1310267,,,0,27,,,,,,,,,
1383374,,,0,27,,,,,,,,,
1720981,0.024081499933626547,0.07500000000000007,26,27,0.4713461538461538,0.47,0.22274711538461528,0.2208999999999999,26.0,0.02349874471134415,0.020933814890561786,0.015389323421634639,0.6153846153846154
1203751,,,0,27,,,,,,,,,
1384013,,,0,27,,,,,,,,,
1350029,,,0,27,,,,,,,,,
1465406,,,0,27,,,,,,,,,
1351917,,,0,27,,,,,,,,,
995254,,,0,27,,,,,,,,,
1096312,,,0,27,,,,,,,,,
1242962,,,0,27,,,,,,,,,
1702566,0.02759942744083161,0.15000000000000002,27,27,0.4738888888888888,0.475,0.22533240740740737,0.225625,27.0,0.017299740791977773,0.01433526011560693,-0.0013837812857517983,0.5185185185185185
1168378,,,0,27,,,,,,,,,
1326723,,,0,27,,,,,,,,,
1369452,,,0,27,,,,,,,,,
1262710,,,0,27,,,,,,,,,
1469293,,,0,27,,,,,,,,,
1378712,,,0,27,,,,,,,,,
1743572,0.1789347767232174,0.38950000000000007,9,27,0.15861111111111106,0.0004999999999999,0.057175138888888886,2.4999999999994493e-07,9.0,0.017812026073576768,0.0004999999999999449,0.017256470518021275,0.4444444444444444
1204162,,,0,27,,,,,,,,,
678117,,,0,27,,,,,,,,,
1241387,,,0,27,,,,,,,,,
1371453,,,0,27,,,,,,,,,
1119400,,,0,27,,,,,,,,,
1280537,,,0,27,,,,,,,,,
1692200,0.03779774345315989,0.15499999999999997,27,27,0.22518518518518518,0.23,0.05213703703703701,0.0529,27.0,0.04521582899977741,0.04000000000000001,-0.04426701501725557,0.037037037037037035
1385911,,,0,27,,,,,,,,,
1129618,,,0,27,,,,,,,,,
1137819,,,0,27,,,,,,,,,
1201443,,,0,27,,,,,,,,,
1153422,,,0,27,,,,,,,,,
1762392,1.1102230246251565e-16,0.0,27,27,0.0004999999999999,0.0004999999999999,2.4999999999994493e-07,2.4999999999994493e-07,27.0,0.0004999999999999449,0.0004999999999999449,-0.0004999999999999449,0.0
1220960,,,0,27,,,,,,,,,
678876,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1281802,,,0,27,,,,,,,,,
1466080,0.014735900936353885,0.04999999999999999,27,27,0.32796296296296296,0.325,0.1077768518518518,0.105625,27.0,0.0418504491124306,0.03635135135135137,-0.04022542696109265,0.1111111111111111
1378928,,,0,27,,,,,,,,,
1365665,,,0,27,,,,,,,,,
1356205,,,0,27,,,,,,,,,
1372415,,,0,27,,,,,,,,,
1327158,,,0,27,,,,,,,,,
1207670,,,0,27,,,,,,,,,
1218308,,,0,27,,,,,,,,,
1129613,,,0,27,,,,,,,,,
1366837,,,0,27,,,,,,,,,
1777957,0.017149921938166536,0.04499999999999993,26,27,0.06673076923076918,0.0649999999999999,0.004747115384615331,0.0042249999999999,26.0,0.05232899750018215,0.048269230769230786,-0.05232899750018215,0.0
1129608,,,0,27,,,,,,,,,
1138288,,,0,27,,,,,,,,,
1702351,0.027623025722548704,0.16000000000000003,27,27,0.6490740740740741,0.65,0.4220601851851851,0.4225,27.0,0.04812203348915108,0.05409090909090908,0.04790760853788402,0.9629629629629629
1731396,0.05723776008631205,0.2515,27,27,0.045925925925925926,0.0335,0.005385351851851842,0.00112225,27.0,0.011858315907014238,0.0023271604938271614,-0.01029112134030289,0.3333333333333333
1238496,,,0,27,,,,,,,,,
1686492,0.002618914004394623,0.010000000000000009,27,27,0.4142592592592592,0.415,0.17161759259259257,0.172225,27.0,0.016615658131436093,0.013571428571428568,-0.002463745770656552,0.4444444444444444
1515661,0.010196962887360153,0.044999999999999984,27,27,0.38685185185185184,0.385,0.14975833333333333,0.148225,27.0,0.020028528535486735,0.01280269058295963,-0.011790873065970221,0.37037037037037035
1006490,,,0,27,,,,,,,,,
1206894,,,0,27,,,,,,,,,
540266,,,0,27,,,,,,,,,
1382911,,,0,27,,,,,,,,,
1211384,,,0,27,,,,,,,,,
1882410,0.0035355339059327017,0.009999999999999898,4,27,0.56,0.56,0.31361249999999996,0.3136,4.0,0.01283696974075546,0.014494394875314565,0.00419288612746696,0.5
1385233,,,0,27,,,,,,,,,
1030643,,,0,27,,,,,,,,,
1366003,,,0,27,,,,,,,,,
1339931,,,0,27,,,,,,,,,
1143972,,,0,27,,,,,,,,,
1403724,0.0036583332161571826,0.012,27,27,0.018425925925925925,0.02,0.0003528981481481259,0.0004,27.0,0.011791354659692367,0.013253623188405797,0.010903930559724714,0.8888888888888888
1054449,,,0,27,,,,,,,,,
1190812,,,0,27,,,,,,,,,
1384192,,,0,27,,,,,,,,,
1375452,,,0,27,,,,,,,,,
1155881,,,0,27,,,,,,,,,
1419381,,,0,27,,,,,,,,,
1132832,,,0,27,,,,,,,,,
1373805,,,0,27,,,,,,,,,
1375471,,,0,27,,,,,,,,,
1182511,,,0,27,,,,,,,,,
1215874,,,0,27,,,,,,,,,
1119419,,,0,27,,,,,,,,,
1154850,,,0,27,,,,,,,,,
